mos_corner,temp_c,vdd_v,iref_a,state,vout_v,icp_a
mos_ff,125,3.3,10u,dn,0.1500,-8.330830e-06
mos_ff,125,3.3,10u,dn,0.2000,-9.099961e-06
mos_ff,125,3.3,10u,dn,0.2500,-9.485220e-06
mos_ff,125,3.3,10u,dn,0.3000,-9.696633e-06
mos_ff,125,3.3,10u,dn,0.3500,-9.824570e-06
mos_ff,125,3.3,10u,dn,0.4000,-9.905114e-06
mos_ff,125,3.3,10u,dn,0.4500,-9.953121e-06
mos_ff,125,3.3,10u,dn,0.5000,-9.978193e-06
mos_ff,125,3.3,10u,dn,0.5500,-9.990084e-06
mos_ff,125,3.3,10u,dn,0.6000,-9.995970e-06
mos_ff,125,3.3,10u,dn,0.6500,-9.999352e-06
mos_ff,125,3.3,10u,dn,0.7000,-1.000205e-05
mos_ff,125,3.3,10u,dn,0.7500,-1.000358e-05
mos_ff,125,3.3,10u,dn,0.8000,-1.000492e-05
mos_ff,125,3.3,10u,dn,0.8500,-1.000612e-05
mos_ff,125,3.3,10u,dn,0.9000,-1.000721e-05
mos_ff,125,3.3,10u,dn,0.9500,-1.000823e-05
mos_ff,125,3.3,10u,dn,1.0000,-1.000918e-05
mos_ff,125,3.3,10u,dn,1.0500,-1.001009e-05
mos_ff,125,3.3,10u,dn,1.1000,-1.001096e-05
mos_ff,125,3.3,10u,dn,1.1500,-1.001179e-05
mos_ff,125,3.3,10u,dn,1.2000,-1.001260e-05
mos_ff,125,3.3,10u,dn,1.2500,-1.001338e-05
mos_ff,125,3.3,10u,dn,1.3000,-1.001414e-05
mos_ff,125,3.3,10u,dn,1.3500,-1.001489e-05
mos_ff,125,3.3,10u,dn,1.4000,-1.001561e-05
mos_ff,125,3.3,10u,dn,1.4500,-1.001633e-05
mos_ff,125,3.3,10u,dn,1.5000,-1.001703e-05
mos_ff,125,3.3,10u,dn,1.5500,-1.001772e-05
mos_ff,125,3.3,10u,dn,1.6000,-1.001840e-05
mos_ff,125,3.3,10u,dn,1.6500,-1.001906e-05
mos_ff,125,3.3,10u,dn,1.7000,-1.001972e-05
mos_ff,125,3.3,10u,dn,1.7500,-1.002037e-05
mos_ff,125,3.3,10u,dn,1.8000,-1.002102e-05
mos_ff,125,3.3,10u,dn,1.8500,-1.002165e-05
mos_ff,125,3.3,10u,dn,1.9000,-1.002229e-05
mos_ff,125,3.3,10u,dn,1.9500,-1.002291e-05
mos_ff,125,3.3,10u,dn,2.0000,-1.002354e-05
mos_ff,125,3.3,10u,dn,2.0500,-1.002417e-05
mos_ff,125,3.3,10u,dn,2.1000,-1.002479e-05
mos_ff,125,3.3,10u,dn,2.1500,-1.002543e-05
mos_ff,125,3.3,10u,dn,2.2000,-1.002608e-05
mos_ff,125,3.3,10u,dn,2.2500,-1.002675e-05
mos_ff,125,3.3,10u,dn,2.3000,-1.002744e-05
mos_ff,125,3.3,10u,dn,2.3500,-1.002816e-05
mos_ff,125,3.3,10u,dn,2.4000,-1.002894e-05
mos_ff,125,3.3,10u,dn,2.4500,-1.002977e-05
mos_ff,125,3.3,10u,dn,2.5000,-1.003067e-05
mos_ff,125,3.3,10u,dn,2.5500,-1.003167e-05
mos_ff,125,3.3,10u,dn,2.6000,-1.003277e-05
mos_ff,125,3.3,10u,dn,2.6500,-1.003399e-05
mos_ff,125,3.3,10u,dn,2.7000,-1.003535e-05
mos_ff,125,3.3,10u,dn,2.7500,-1.003686e-05
mos_ff,125,3.3,10u,dn,2.8000,-1.003849e-05
mos_ff,125,3.3,10u,dn,2.8500,-1.004021e-05
mos_ff,125,3.3,10u,dn,2.9000,-1.004179e-05
mos_ff,125,3.3,10u,dn,2.9500,-1.004309e-05
mos_ff,125,3.3,10u,dn,3.0000,-1.004399e-05
mos_ff,125,3.3,10u,dn,3.0500,-1.004470e-05
mos_ff,125,3.3,10u,dn,3.1000,-1.004501e-05
mos_ff,125,3.3,10u,dn,3.1500,-1.004527e-05
mos_ff,125,3.3,10u,both,0.1500,1.659360e-06
mos_ff,125,3.3,10u,both,0.2000,8.978061e-07
mos_ff,125,3.3,10u,both,0.2500,5.148101e-07
mos_ff,125,3.3,10u,both,0.3000,3.040702e-07
mos_ff,125,3.3,10u,both,0.3500,1.763611e-07
mos_ff,125,3.3,10u,both,0.4000,9.586515e-08
mos_ff,125,3.3,10u,both,0.4500,4.784386e-08
mos_ff,125,3.3,10u,both,0.5000,2.277295e-08
mos_ff,125,3.3,10u,both,0.5500,1.091485e-08
mos_ff,125,3.3,10u,both,0.6000,5.049609e-09
mos_ff,125,3.3,10u,both,0.6500,1.673600e-09
mos_ff,125,3.3,10u,both,0.7000,-5.994587e-10
mos_ff,125,3.3,10u,both,0.7500,-2.327465e-09
mos_ff,125,3.3,10u,both,0.8000,-3.752568e-09
mos_ff,125,3.3,10u,both,0.8500,-4.991540e-09
mos_ff,125,3.3,10u,both,0.9000,-6.106575e-09
mos_ff,125,3.3,10u,both,0.9500,-7.133903e-09
mos_ff,125,3.3,10u,both,1.0000,-8.096528e-09
mos_ff,125,3.3,10u,both,1.0500,-9.010393e-09
mos_ff,125,3.3,10u,both,1.1000,-9.886909e-09
mos_ff,125,3.3,10u,both,1.1500,-1.073351e-08
mos_ff,125,3.3,10u,both,1.2000,-1.155477e-08
mos_ff,125,3.3,10u,both,1.2500,-1.235387e-08
mos_ff,125,3.3,10u,both,1.3000,-1.314278e-08
mos_ff,125,3.3,10u,both,1.3500,-1.390392e-08
mos_ff,125,3.3,10u,both,1.4000,-1.464959e-08
mos_ff,125,3.3,10u,both,1.4500,-1.538150e-08
mos_ff,125,3.3,10u,both,1.5000,-1.610100e-08
mos_ff,125,3.3,10u,both,1.5500,-1.680926e-08
mos_ff,125,3.3,10u,both,1.6000,-1.750733e-08
mos_ff,125,3.3,10u,both,1.6500,-1.819612e-08
mos_ff,125,3.3,10u,both,1.7000,-1.887652e-08
mos_ff,125,3.3,10u,both,1.7500,-1.954935e-08
mos_ff,125,3.3,10u,both,1.8000,-2.021550e-08
mos_ff,125,3.3,10u,both,1.8500,-2.087594e-08
mos_ff,125,3.3,10u,both,1.9000,-2.153183e-08
mos_ff,125,3.3,10u,both,1.9500,-2.218461e-08
mos_ff,125,3.3,10u,both,2.0000,-2.283613e-08
mos_ff,125,3.3,10u,both,2.0500,-2.348881e-08
mos_ff,125,3.3,10u,both,2.1000,-2.414578e-08
mos_ff,125,3.3,10u,both,2.1500,-2.481110e-08
mos_ff,125,3.3,10u,both,2.2000,-2.548991e-08
mos_ff,125,3.3,10u,both,2.2500,-2.618873e-08
mos_ff,125,3.3,10u,both,2.3000,-2.691565e-08
mos_ff,125,3.3,10u,both,2.3500,-2.768061e-08
mos_ff,125,3.3,10u,both,2.4000,-2.849573e-08
mos_ff,125,3.3,10u,both,2.4500,-2.941140e-08
mos_ff,125,3.3,10u,both,2.5000,-3.038400e-08
mos_ff,125,3.3,10u,both,2.5500,-3.146524e-08
mos_ff,125,3.3,10u,both,2.6000,-3.268975e-08
mos_ff,125,3.3,10u,both,2.6500,-3.411987e-08
mos_ff,125,3.3,10u,both,2.7000,-3.590756e-08
mos_ff,125,3.3,10u,both,2.7500,-3.852480e-08
mos_ff,125,3.3,10u,both,2.8000,-4.335503e-08
mos_ff,125,3.3,10u,both,2.8500,-5.289506e-08
mos_ff,125,3.3,10u,both,2.9000,-6.987075e-08
mos_ff,125,3.3,10u,both,2.9500,-9.849693e-08
mos_ff,125,3.3,10u,both,3.0000,-1.497701e-07
mos_ff,125,3.3,10u,both,3.0500,-2.560561e-07
mos_ff,125,3.3,10u,both,3.1000,-5.176140e-07
mos_ff,125,3.3,10u,both,3.1500,-1.213545e-06
mos_ff,-40,3.3,10u,up,0.1500,9.702129e-06
mos_ff,-40,3.3,10u,up,0.2000,9.680165e-06
mos_ff,-40,3.3,10u,up,0.2500,9.658797e-06
mos_ff,-40,3.3,10u,up,0.3000,9.635127e-06
mos_ff,-40,3.3,10u,up,0.3500,9.610567e-06
mos_ff,-40,3.3,10u,up,0.4000,9.584784e-06
mos_ff,-40,3.3,10u,up,0.4500,9.559060e-06
mos_ff,-40,3.3,10u,up,0.5000,9.541739e-06
mos_ff,-40,3.3,10u,up,0.5500,9.565289e-06
mos_ff,-40,3.3,10u,up,0.6000,9.661962e-06
mos_ff,-40,3.3,10u,up,0.6500,9.793283e-06
mos_ff,-40,3.3,10u,up,0.7000,9.900704e-06
mos_ff,-40,3.3,10u,up,0.7500,9.962670e-06
mos_ff,-40,3.3,10u,up,0.8000,9.988877e-06
mos_ff,-40,3.3,10u,up,0.8500,9.997501e-06
mos_ff,-40,3.3,10u,up,0.9000,9.999872e-06
mos_ff,-40,3.3,10u,up,0.9500,1.000046e-05
mos_ff,-40,3.3,10u,up,1.0000,1.000060e-05
mos_ff,-40,3.3,10u,up,1.0500,1.000063e-05
mos_ff,-40,3.3,10u,up,1.1000,1.000064e-05
mos_ff,-40,3.3,10u,up,1.1500,1.000063e-05
mos_ff,-40,3.3,10u,up,1.2000,1.000062e-05
mos_ff,-40,3.3,10u,up,1.2500,1.000061e-05
mos_ff,-40,3.3,10u,up,1.3000,1.000059e-05
mos_ff,-40,3.3,10u,up,1.3500,1.000058e-05
mos_ff,-40,3.3,10u,up,1.4000,1.000056e-05
mos_ff,-40,3.3,10u,up,1.4500,1.000054e-05
mos_ff,-40,3.3,10u,up,1.5000,1.000052e-05
mos_ff,-40,3.3,10u,up,1.5500,1.000050e-05
mos_ff,-40,3.3,10u,up,1.6000,1.000048e-05
mos_ff,-40,3.3,10u,up,1.6500,1.000046e-05
mos_ff,-40,3.3,10u,up,1.7000,1.000044e-05
mos_ff,-40,3.3,10u,up,1.7500,1.000041e-05
mos_ff,-40,3.3,10u,up,1.8000,1.000039e-05
mos_ff,-40,3.3,10u,up,1.8500,1.000037e-05
mos_ff,-40,3.3,10u,up,1.9000,1.000035e-05
mos_ff,-40,3.3,10u,up,1.9500,1.000032e-05
mos_ff,-40,3.3,10u,up,2.0000,1.000030e-05
mos_ff,-40,3.3,10u,up,2.0500,1.000027e-05
mos_ff,-40,3.3,10u,up,2.1000,1.000025e-05
mos_ff,-40,3.3,10u,up,2.1500,1.000022e-05
mos_ff,-40,3.3,10u,up,2.2000,1.000020e-05
mos_ff,-40,3.3,10u,up,2.2500,1.000017e-05
mos_ff,-40,3.3,10u,up,2.3000,1.000014e-05
mos_ff,-40,3.3,10u,up,2.3500,1.000011e-05
mos_ff,-40,3.3,10u,up,2.4000,1.000008e-05
mos_ff,-40,3.3,10u,up,2.4500,1.000004e-05
mos_ff,-40,3.3,10u,up,2.5000,1.000001e-05
mos_ff,-40,3.3,10u,up,2.5500,9.999969e-06
mos_ff,-40,3.3,10u,up,2.6000,9.999925e-06
mos_ff,-40,3.3,10u,up,2.6500,9.999875e-06
mos_ff,-40,3.3,10u,up,2.7000,9.999814e-06
mos_ff,-40,3.3,10u,up,2.7500,9.999734e-06
mos_ff,-40,3.3,10u,up,2.8000,9.999609e-06
mos_ff,-40,3.3,10u,up,2.8500,9.999357e-06
mos_ff,-40,3.3,10u,up,2.9000,9.998601e-06
mos_ff,-40,3.3,10u,up,2.9500,9.991912e-06
mos_ff,-40,3.3,10u,up,3.0000,9.975394e-06
mos_ff,-40,3.3,10u,up,3.0500,9.940369e-06
mos_ff,-40,3.3,10u,up,3.1000,9.859047e-06
mos_ff,-40,3.3,10u,up,3.1500,9.599267e-06
mos_ff,-40,3.3,10u,dn,0.1500,-8.955106e-06
mos_ff,-40,3.3,10u,dn,0.2000,-9.515650e-06
mos_ff,-40,3.3,10u,dn,0.2500,-9.754637e-06
mos_ff,-40,3.3,10u,dn,0.3000,-9.881399e-06
mos_ff,-40,3.3,10u,dn,0.3500,-9.946359e-06
mos_ff,-40,3.3,10u,dn,0.4000,-9.973071e-06
mos_ff,-40,3.3,10u,dn,0.4500,-9.983390e-06
mos_ff,-40,3.3,10u,dn,0.5000,-9.988412e-06
mos_ff,-40,3.3,10u,dn,0.5500,-9.992273e-06
mos_ff,-40,3.3,10u,dn,0.6000,-9.994457e-06
mos_ff,-40,3.3,10u,dn,0.6500,-9.996455e-06
mos_ff,-40,3.3,10u,dn,0.7000,-9.998274e-06
mos_ff,-40,3.3,10u,dn,0.7500,-9.999954e-06
mos_ff,-40,3.3,10u,dn,0.8000,-1.000152e-05
mos_ff,-40,3.3,10u,dn,0.8500,-1.000300e-05
mos_ff,-40,3.3,10u,dn,0.9000,-1.000441e-05
mos_ff,-40,3.3,10u,dn,0.9500,-1.000576e-05
mos_ff,-40,3.3,10u,dn,1.0000,-1.000706e-05
mos_ff,-40,3.3,10u,dn,1.0500,-1.000831e-05
mos_ff,-40,3.3,10u,dn,1.1000,-1.000953e-05
mos_ff,-40,3.3,10u,dn,1.1500,-1.001071e-05
mos_ff,-40,3.3,10u,dn,1.2000,-1.001186e-05
mos_ff,-40,3.3,10u,dn,1.2500,-1.001299e-05
mos_ff,-40,3.3,10u,dn,1.3000,-1.001409e-05
mos_ff,-40,3.3,10u,dn,1.3500,-1.001517e-05
mos_ff,-40,3.3,10u,dn,1.4000,-1.001623e-05
mos_ff,-40,3.3,10u,dn,1.4500,-1.001727e-05
mos_ff,-40,3.3,10u,dn,1.5000,-1.001830e-05
mos_ff,-40,3.3,10u,dn,1.5500,-1.001931e-05
mos_ff,-40,3.3,10u,dn,1.6000,-1.002031e-05
mos_ff,-40,3.3,10u,dn,1.6500,-1.002129e-05
mos_ff,-40,3.3,10u,dn,1.7000,-1.002227e-05
mos_ff,-40,3.3,10u,dn,1.7500,-1.002323e-05
mos_ff,-40,3.3,10u,dn,1.8000,-1.002418e-05
mos_ff,-40,3.3,10u,dn,1.8500,-1.002513e-05
mos_ff,-40,3.3,10u,dn,1.9000,-1.002608e-05
mos_ff,-40,3.3,10u,dn,1.9500,-1.002702e-05
mos_ff,-40,3.3,10u,dn,2.0000,-1.002796e-05
mos_ff,-40,3.3,10u,dn,2.0500,-1.002891e-05
mos_ff,-40,3.3,10u,dn,2.1000,-1.002988e-05
mos_ff,-40,3.3,10u,dn,2.1500,-1.003086e-05
mos_ff,-40,3.3,10u,dn,2.2000,-1.003188e-05
mos_ff,-40,3.3,10u,dn,2.2500,-1.003294e-05
mos_ff,-40,3.3,10u,dn,2.3000,-1.003406e-05
mos_ff,-40,3.3,10u,dn,2.3500,-1.003525e-05
mos_ff,-40,3.3,10u,dn,2.4000,-1.003653e-05
mos_ff,-40,3.3,10u,dn,2.4500,-1.003792e-05
mos_ff,-40,3.3,10u,dn,2.5000,-1.003946e-05
mos_ff,-40,3.3,10u,dn,2.5500,-1.004116e-05
mos_ff,-40,3.3,10u,dn,2.6000,-1.004306e-05
mos_ff,-40,3.3,10u,dn,2.6500,-1.004520e-05
mos_ff,-40,3.3,10u,dn,2.7000,-1.004762e-05
mos_ff,-40,3.3,10u,dn,2.7500,-1.005035e-05
mos_ff,-40,3.3,10u,dn,2.8000,-1.005344e-05
mos_ff,-40,3.3,10u,dn,2.8500,-1.005694e-05
mos_ff,-40,3.3,10u,dn,2.9000,-1.006088e-05
mos_ff,-40,3.3,10u,dn,2.9500,-1.006530e-05
mos_ff,-40,3.3,10u,dn,3.0000,-1.007020e-05
mos_ff,-40,3.3,10u,dn,3.0500,-1.007549e-05
mos_ff,-40,3.3,10u,dn,3.1000,-1.008054e-05
mos_ff,-40,3.3,10u,dn,3.1500,-1.008427e-05
mos_ff,-40,3.3,10u,both,0.1500,6.449552e-07
mos_ff,-40,3.3,10u,both,0.2000,1.690621e-07
mos_ff,-40,3.3,10u,both,0.2500,-7.250190e-08
mos_ff,-40,3.3,10u,both,0.3000,-2.165887e-07
mos_ff,-40,3.3,10u,both,0.3500,-3.019597e-07
mos_ff,-40,3.3,10u,both,0.4000,-3.499915e-07
mos_ff,-40,3.3,10u,both,0.4500,-3.797045e-07
mos_ff,-40,3.3,10u,both,0.5000,-3.872523e-07
mos_ff,-40,3.3,10u,both,0.5500,-3.310054e-07
mos_ff,-40,3.3,10u,both,0.6000,-2.045015e-07
mos_ff,-40,3.3,10u,both,0.6500,-8.959521e-08
mos_ff,-40,3.3,10u,both,0.7000,-2.908269e-08
mos_ff,-40,3.3,10u,both,0.7500,-7.918671e-09
mos_ff,-40,3.3,10u,both,0.8000,-2.970410e-09
mos_ff,-40,3.3,10u,both,0.8500,-2.822313e-09
mos_ff,-40,3.3,10u,both,0.9000,-3.848919e-09
mos_ff,-40,3.3,10u,both,0.9500,-5.113229e-09
mos_ff,-40,3.3,10u,both,1.0000,-6.400935e-09
mos_ff,-40,3.3,10u,both,1.0500,-7.649294e-09
mos_ff,-40,3.3,10u,both,1.1000,-8.869490e-09
mos_ff,-40,3.3,10u,both,1.1500,-1.005952e-08
mos_ff,-40,3.3,10u,both,1.2000,-1.122385e-08
mos_ff,-40,3.3,10u,both,1.2500,-1.236496e-08
mos_ff,-40,3.3,10u,both,1.3000,-1.348432e-08
mos_ff,-40,3.3,10u,both,1.3500,-1.459327e-08
mos_ff,-40,3.3,10u,both,1.4000,-1.567281e-08
mos_ff,-40,3.3,10u,both,1.4500,-1.673488e-08
mos_ff,-40,3.3,10u,both,1.5000,-1.778105e-08
mos_ff,-40,3.3,10u,both,1.5500,-1.881254e-08
mos_ff,-40,3.3,10u,both,1.6000,-1.983056e-08
mos_ff,-40,3.3,10u,both,1.6500,-2.083627e-08
mos_ff,-40,3.3,10u,both,1.7000,-2.183088e-08
mos_ff,-40,3.3,10u,both,1.7500,-2.281571e-08
mos_ff,-40,3.3,10u,both,1.8000,-2.379232e-08
mos_ff,-40,3.3,10u,both,1.8500,-2.476259e-08
mos_ff,-40,3.3,10u,both,1.9000,-2.572889e-08
mos_ff,-40,3.3,10u,both,1.9500,-2.669427e-08
mos_ff,-40,3.3,10u,both,2.0000,-2.766259e-08
mos_ff,-40,3.3,10u,both,2.0500,-2.863884e-08
mos_ff,-40,3.3,10u,both,2.1000,-2.962926e-08
mos_ff,-40,3.3,10u,both,2.1500,-3.064166e-08
mos_ff,-40,3.3,10u,both,2.2000,-3.168569e-08
mos_ff,-40,3.3,10u,both,2.2500,-3.277304e-08
mos_ff,-40,3.3,10u,both,2.3000,-3.391776e-08
mos_ff,-40,3.3,10u,both,2.3500,-3.517720e-08
mos_ff,-40,3.3,10u,both,2.4000,-3.649978e-08
mos_ff,-40,3.3,10u,both,2.4500,-3.794011e-08
mos_ff,-40,3.3,10u,both,2.5000,-3.952427e-08
mos_ff,-40,3.3,10u,both,2.5500,-4.128194e-08
mos_ff,-40,3.3,10u,both,2.6000,-4.324673e-08
mos_ff,-40,3.3,10u,both,2.6500,-4.545670e-08
mos_ff,-40,3.3,10u,both,2.7000,-4.795574e-08
mos_ff,-40,3.3,10u,both,2.7500,-5.079769e-08
mos_ff,-40,3.3,10u,both,2.8000,-5.406282e-08
mos_ff,-40,3.3,10u,both,2.8500,-5.794173e-08
mos_ff,-40,3.3,10u,both,2.9000,-6.326795e-08
mos_ff,-40,3.3,10u,both,2.9500,-7.361859e-08
mos_ff,-40,3.3,10u,both,3.0000,-9.499986e-08
mos_ff,-40,3.3,10u,both,3.0500,-1.351876e-07
mos_ff,-40,3.3,10u,both,3.1000,-2.214969e-07
mos_ff,-40,3.3,10u,both,3.1500,-4.850026e-07
mos_sf,27,3.3,10u,up,0.1500,9.990727e-06
mos_sf,27,3.3,10u,up,0.2000,9.989960e-06
mos_sf,27,3.3,10u,up,0.2500,9.989278e-06
mos_sf,27,3.3,10u,up,0.3000,9.988546e-06
mos_sf,27,3.3,10u,up,0.3500,9.987754e-06
mos_sf,27,3.3,10u,up,0.4000,9.986940e-06
mos_sf,27,3.3,10u,up,0.4500,9.986110e-06
mos_sf,27,3.3,10u,up,0.5000,9.985357e-06
mos_sf,27,3.3,10u,up,0.5500,9.985039e-06
mos_sf,27,3.3,10u,up,0.6000,9.985989e-06
mos_sf,27,3.3,10u,up,0.6500,9.988752e-06
mos_sf,27,3.3,10u,up,0.7000,9.992485e-06
mos_sf,27,3.3,10u,up,0.7500,9.995899e-06
mos_sf,27,3.3,10u,up,0.8000,9.998286e-06
mos_sf,27,3.3,10u,up,0.8500,9.999647e-06
mos_sf,27,3.3,10u,up,0.9000,1.000029e-05
mos_sf,27,3.3,10u,up,0.9500,1.000054e-05
mos_sf,27,3.3,10u,up,1.0000,1.000063e-05
mos_sf,27,3.3,10u,up,1.0500,1.000066e-05
mos_sf,27,3.3,10u,up,1.1000,1.000066e-05
mos_sf,27,3.3,10u,up,1.1500,1.000066e-05
mos_sf,27,3.3,10u,up,1.2000,1.000065e-05
mos_sf,27,3.3,10u,up,1.2500,1.000064e-05
mos_sf,27,3.3,10u,up,1.3000,1.000063e-05
mos_sf,27,3.3,10u,up,1.3500,1.000061e-05
mos_sf,27,3.3,10u,up,1.4000,1.000059e-05
mos_sf,27,3.3,10u,up,1.4500,1.000057e-05
mos_sf,27,3.3,10u,up,1.5000,1.000056e-05
mos_sf,27,3.3,10u,up,1.5500,1.000054e-05
mos_sf,27,3.3,10u,up,1.6000,1.000052e-05
mos_sf,27,3.3,10u,up,1.6500,1.000050e-05
mos_sf,27,3.3,10u,up,1.7000,1.000047e-05
mos_sf,27,3.3,10u,up,1.7500,1.000045e-05
mos_sf,27,3.3,10u,up,1.8000,1.000043e-05
mos_sf,27,3.3,10u,up,1.8500,1.000041e-05
mos_sf,27,3.3,10u,up,1.9000,1.000039e-05
mos_sf,27,3.3,10u,up,1.9500,1.000036e-05
mos_sf,27,3.3,10u,up,2.0000,1.000034e-05
mos_sf,27,3.3,10u,up,2.0500,1.000031e-05
mos_sf,27,3.3,10u,up,2.1000,1.000029e-05
mos_sf,27,3.3,10u,up,2.1500,1.000026e-05
mos_sf,27,3.3,10u,up,2.2000,1.000023e-05
mos_sf,27,3.3,10u,up,2.2500,1.000021e-05
mos_sf,27,3.3,10u,up,2.3000,1.000018e-05
mos_sf,27,3.3,10u,up,2.3500,1.000014e-05
mos_sf,27,3.3,10u,up,2.4000,1.000011e-05
mos_sf,27,3.3,10u,up,2.4500,1.000007e-05
mos_sf,27,3.3,10u,up,2.5000,1.000003e-05
mos_sf,27,3.3,10u,up,2.5500,9.999987e-06
mos_sf,27,3.3,10u,up,2.6000,9.999932e-06
mos_sf,27,3.3,10u,up,2.6500,9.999862e-06
mos_sf,27,3.3,10u,up,2.7000,9.999764e-06
mos_sf,27,3.3,10u,up,2.7500,9.999599e-06
mos_sf,27,3.3,10u,up,2.8000,9.999244e-06
mos_sf,27,3.3,10u,up,2.8500,9.998186e-06
mos_sf,27,3.3,10u,up,2.9000,9.991400e-06
mos_sf,27,3.3,10u,up,2.9500,9.977049e-06
mos_sf,27,3.3,10u,up,3.0000,9.948858e-06
mos_sf,27,3.3,10u,up,3.0500,9.891829e-06
mos_sf,27,3.3,10u,up,3.1000,9.751576e-06
mos_sf,27,3.3,10u,up,3.1500,9.313959e-06
mos_sf,27,3.3,10u,dn,0.1500,-8.763443e-06
mos_sf,27,3.3,10u,dn,0.2000,-9.357663e-06
mos_sf,27,3.3,10u,dn,0.2500,-9.643712e-06
mos_sf,27,3.3,10u,dn,0.3000,-9.803248e-06
mos_sf,27,3.3,10u,dn,0.3500,-9.898451e-06
mos_sf,27,3.3,10u,dn,0.4000,-9.950869e-06
mos_sf,27,3.3,10u,dn,0.4500,-9.974880e-06
mos_sf,27,3.3,10u,dn,0.5000,-9.985072e-06
mos_sf,27,3.3,10u,dn,0.5500,-9.990057e-06
mos_sf,27,3.3,10u,dn,0.6000,-9.993791e-06
mos_sf,27,3.3,10u,dn,0.6500,-9.995662e-06
mos_sf,27,3.3,10u,dn,0.7000,-9.997343e-06
mos_sf,27,3.3,10u,dn,0.7500,-9.998852e-06
mos_sf,27,3.3,10u,dn,0.8000,-1.000023e-05
mos_sf,27,3.3,10u,dn,0.8500,-1.000151e-05
mos_sf,27,3.3,10u,dn,0.9000,-1.000272e-05
mos_sf,27,3.3,10u,dn,0.9500,-1.000386e-05
mos_sf,27,3.3,10u,dn,1.0000,-1.000495e-05
mos_sf,27,3.3,10u,dn,1.0500,-1.000599e-05
mos_sf,27,3.3,10u,dn,1.1000,-1.000700e-05
mos_sf,27,3.3,10u,dn,1.1500,-1.000798e-05
mos_sf,27,3.3,10u,dn,1.2000,-1.000894e-05
mos_sf,27,3.3,10u,dn,1.2500,-1.000986e-05
mos_sf,27,3.3,10u,dn,1.3000,-1.001077e-05
mos_sf,27,3.3,10u,dn,1.3500,-1.001166e-05
mos_sf,27,3.3,10u,dn,1.4000,-1.001253e-05
mos_sf,27,3.3,10u,dn,1.4500,-1.001339e-05
mos_sf,27,3.3,10u,dn,1.5000,-1.001423e-05
mos_sf,27,3.3,10u,dn,1.5500,-1.001505e-05
mos_sf,27,3.3,10u,dn,1.6000,-1.001587e-05
mos_sf,27,3.3,10u,dn,1.6500,-1.001667e-05
mos_sf,27,3.3,10u,dn,1.7000,-1.001747e-05
mos_sf,27,3.3,10u,dn,1.7500,-1.001826e-05
mos_sf,27,3.3,10u,dn,1.8000,-1.001903e-05
mos_sf,27,3.3,10u,dn,1.8500,-1.001981e-05
mos_sf,27,3.3,10u,dn,1.9000,-1.002057e-05
mos_sf,27,3.3,10u,dn,1.9500,-1.002134e-05
mos_sf,27,3.3,10u,dn,2.0000,-1.002210e-05
mos_sf,27,3.3,10u,dn,2.0500,-1.002287e-05
mos_sf,27,3.3,10u,dn,2.1000,-1.002364e-05
mos_sf,27,3.3,10u,dn,2.1500,-1.002443e-05
mos_sf,27,3.3,10u,dn,2.2000,-1.002524e-05
mos_sf,27,3.3,10u,dn,2.2500,-1.002608e-05
mos_sf,27,3.3,10u,dn,2.3000,-1.002696e-05
mos_sf,27,3.3,10u,dn,2.3500,-1.002789e-05
mos_sf,27,3.3,10u,dn,2.4000,-1.002890e-05
mos_sf,27,3.3,10u,dn,2.4500,-1.002998e-05
mos_sf,27,3.3,10u,dn,2.5000,-1.003118e-05
mos_sf,27,3.3,10u,dn,2.5500,-1.003250e-05
mos_sf,27,3.3,10u,dn,2.6000,-1.003398e-05
mos_sf,27,3.3,10u,dn,2.6500,-1.003563e-05
mos_sf,27,3.3,10u,dn,2.7000,-1.003749e-05
mos_sf,27,3.3,10u,dn,2.7500,-1.003958e-05
mos_sf,27,3.3,10u,dn,2.8000,-1.004192e-05
mos_sf,27,3.3,10u,dn,2.8500,-1.004449e-05
mos_sf,27,3.3,10u,dn,2.9000,-1.004723e-05
mos_sf,27,3.3,10u,dn,2.9500,-1.004973e-05
mos_sf,27,3.3,10u,dn,3.0000,-1.005165e-05
mos_sf,27,3.3,10u,dn,3.0500,-1.005278e-05
mos_sf,27,3.3,10u,dn,3.1000,-1.005360e-05
mos_sf,27,3.3,10u,dn,3.1500,-1.005390e-05
mos_sf,27,3.3,10u,both,0.1500,1.223198e-06
mos_sf,27,3.3,10u,both,0.2000,6.314905e-07
mos_sf,27,3.3,10u,both,0.2500,3.454292e-07
mos_sf,27,3.3,10u,both,0.3000,1.853066e-07
mos_sf,27,3.3,10u,both,0.3500,8.936762e-08
mos_sf,27,3.3,10u,both,0.4000,3.607279e-08
mos_sf,27,3.3,10u,both,0.4500,1.131632e-08
mos_sf,27,3.3,10u,both,0.5000,6.782937e-10
mos_sf,27,3.3,10u,both,0.5500,-3.795116e-09
mos_sf,27,3.3,10u,both,0.6000,-4.298018e-09
mos_sf,27,3.3,10u,both,0.6500,-2.464804e-09
mos_sf,27,3.3,10u,both,0.7000,-6.082073e-10
mos_sf,27,3.3,10u,both,0.7500,1.330589e-10
mos_sf,27,3.3,10u,both,0.8000,-1.576115e-10
mos_sf,27,3.3,10u,both,0.8500,-1.014223e-09
mos_sf,27,3.3,10u,both,0.9000,-2.076094e-09
